fl_date,origin_city_name,dest_city_name,crs_dep_time,delay,crs_arr_time,weather_delay,dep_hour,arr_hour,weather
2018-12-21,"Chicago, IL","Albany, NY",1940,32.0,2228,1.0,19,22,Cloudy
2018-12-21,"Chicago, IL","Phoenix, AZ",2035,40.0,2333,17.0,20,23,Cloudy
2018-12-21,"Chicago, IL","Minneapolis, MN",1542,105.0,1712,10.0,15,17,Cloudy
2018-12-21,"Chicago, IL","Santa Ana, CA",1650,28.0,1920,11.0,16,19,Cloudy
2018-12-21,"Chicago, IL","Phoenix, AZ",2010,26.0,2308,7.0,20,23,Cloudy
2018-12-21,"Chicago, IL","Orlando, FL",1220,29.0,1603,7.0,12,16,Cloudy
2018-12-21,"Chicago, IL","Tampa, FL",1852,111.0,2229,8.0,19,22,Cloudy
2018-12-21,"Chicago, IL","Tucson, AZ",1320,70.0,1611,12.0,13,16,Cloudy
2018-12-21,"Chicago, IL","Indianapolis, IN",1851,6.0,2051,6.0,19,21,Cloudy
2018-12-21,"Chicago, IL","Minneapolis, MN",2110,46.0,2239,5.0,21,22,Cloudy
2018-12-21,"Chicago, IL","Boston, MA",710,14.0,1021,14.0,7,10,Cloudy
2018-12-21,"Chicago, IL","Baltimore, MD",1215,45.0,1522,2.0,12,15,Cloudy
2018-12-21,"Chicago, IL","Omaha, NE",1350,3.0,1525,3.0,14,15,Cloudy
2018-12-21,"Chicago, IL","Madison, WI",2226,12.0,2328,12.0,22,23,Cloudy
2018-12-21,"Chicago, IL","Appleton, WI",1644,28.0,1738,19.0,16,17,Cloudy
2018-12-21,"Chicago, IL","Grand Rapids, MI",1144,24.0,1339,2.0,11,13,Cloudy
2018-12-21,"Chicago, IL","Green Bay, WI",1455,53.0,1554,24.0,15,16,Cloudy
2018-12-21,"Chicago, IL","Albany, NY",1325,19.0,1610,17.0,13,16,Cloudy
2018-12-21,"Chicago, IL","Birmingham, AL",805,31.0,945,30.0,8,9,Cloudy
2018-12-21,"Chicago, IL","Boston, MA",1345,55.0,1655,46.0,13,17,Cloudy
2018-12-21,"Chicago, IL","Columbus, OH",1950,66.0,2155,26.0,20,22,Cloudy
2018-12-21,"Chicago, IL","Denver, CO",2255,53.0,35,17.0,23,0,Cloudy
2018-12-21,"Chicago, IL","Newark, NJ",530,49.0,830,49.0,5,8,Cloudy
2018-12-21,"Chicago, IL","Grand Rapids, MI",1325,47.0,1515,20.0,13,15,Cloudy
2018-12-21,"Chicago, IL","New York, NY",1230,122.0,1530,31.0,12,15,Cloudy
2018-12-21,"Chicago, IL","Orlando, FL",1355,36.0,1730,13.0,14,17,Cloudy
2018-12-21,"Chicago, IL","Oakland, CA",635,28.0,930,15.0,6,9,Cloudy
2018-12-21,"Chicago, IL","Raleigh/Durham, NC",650,41.0,935,36.0,6,9,Cloudy
2018-12-21,"Chicago, IL","San Diego, CA",535,46.0,805,27.0,5,8,Cloudy
2018-12-21,"Chicago, IL","Salt Lake City, UT",835,46.0,1115,11.0,8,11,Cloudy
2018-12-21,"Chicago, IL","New York, NY",1930,79.0,2233,10.0,19,22,Cloudy
2018-12-21,"Chicago, IL","Oklahoma City, OK",1930,68.0,2159,4.0,19,22,Cloudy
2018-12-21,"Chicago, IL","Boston, MA",1510,17.0,1820,17.0,15,18,Cloudy
2018-12-21,"Chicago, IL","San Antonio, TX",1309,133.0,1611,12.0,13,16,Cloudy
2018-12-21,"Chicago, IL","Kansas City, MO",1604,61.0,1739,1.0,16,17,Cloudy
2018-12-21,"Chicago, IL","Raleigh/Durham, NC",1415,88.0,1709,19.0,14,17,Cloudy
2018-12-21,"Chicago, IL","Newark, NJ",1531,37.0,1842,8.0,15,18,Cloudy
2018-12-21,"Chicago, IL","New York, NY",700,137.0,1005,137.0,7,10,Cloudy
2018-12-21,"Chicago, IL","New York, NY",1500,18.0,1805,2.0,15,18,Cloudy
2018-12-21,"Chicago, IL","Phoenix, AZ",1557,24.0,1849,23.0,16,18,Cloudy
2018-12-21,"Chicago, IL","New York, NY",1230,34.0,1535,34.0,12,15,Cloudy
2018-12-21,"Chicago, IL","New York, NY",730,117.0,1035,117.0,7,10,Cloudy
2018-12-21,"Chicago, IL","Cincinnati, OH",1521,50.0,1739,13.0,15,17,Cloudy
2018-12-21,"Chicago, IL","Washington, DC",1337,76.0,1629,11.0,13,16,Cloudy
2018-12-21,"Chicago, IL","Santa Ana, CA",1343,16.0,1615,10.0,13,16,Cloudy
2018-12-21,"Chicago, IL","Toledo, OH",2035,8.0,2240,8.0,20,22,Cloudy
2018-12-21,"Chicago, IL","Cedar Rapids/Iowa City, IA",2225,20.0,2326,5.0,22,23,Cloudy
2018-12-21,"Chicago, IL","Dubuque, IA",2040,8.0,2139,8.0,20,21,Cloudy
2018-12-21,"Chicago, IL","Greensboro/High Point, NC",1825,62.0,2116,30.0,18,21,Cloudy
2018-12-21,"Chicago, IL","Dayton, OH",1520,41.0,1729,12.0,15,17,Cloudy
2018-12-21,"Chicago, IL","Syracuse, NY",2210,12.0,54,12.0,22,1,Cloudy
2018-12-21,"Chicago, IL","Green Bay, WI",1145,41.0,1241,17.0,11,12,Cloudy
2018-12-21,"Chicago, IL","Madison, WI",1846,10.0,1947,10.0,18,19,Cloudy
2018-12-21,"Chicago, IL","Hartford, CT",1906,47.0,2207,13.0,19,22,Cloudy
2018-12-21,"Chicago, IL","Charlotte, NC",1546,69.0,1845,7.0,15,18,Cloudy
2018-12-21,"Chicago, IL","Fort Myers, FL",1505,12.0,1851,12.0,15,19,Cloudy
2018-12-21,"Chicago, IL","Palm Springs, CA",1002,28.0,1227,10.0,10,12,Cloudy
2018-12-23,"Appleton, WI","Detroit, MI",1701,124.0,1927,124.0,17,19,Cloudy
2018-12-23,"Appleton, WI","Atlanta, GA",1702,13.0,2024,13.0,17,20,Cloudy
2018-12-23,"Appleton, WI","Chicago, IL",1730,17.0,1848,13.0,17,18,Cloudy
2018-12-24,"San Francisco, CA","Salt Lake City, UT",1032,57.0,1329,33.0,10,13,Rainy
2018-12-24,"San Francisco, CA","Burbank, CA",1430,64.0,1540,57.0,14,15,Rainy
2018-12-24,"San Francisco, CA","Las Vegas, NV",1400,84.0,1530,62.0,14,15,Rainy
2018-12-24,"San Francisco, CA","Las Vegas, NV",1625,43.0,1755,26.0,16,18,Rainy
2018-12-24,"San Francisco, CA","Los Angeles, CA",1635,25.0,1805,3.0,16,18,Rainy
2018-12-24,"San Francisco, CA","Los Angeles, CA",1425,41.0,1550,32.0,14,16,Rainy
2018-12-24,"San Francisco, CA","Phoenix, AZ",1435,67.0,1730,53.0,14,17,Rainy
2018-12-24,"San Francisco, CA","Bend/Redmond, OR",1605,896.0,1755,896.0,16,18,Rainy
2018-12-24,"San Francisco, CA","Bend/Redmond, OR",1756,868.0,1944,868.0,18,19,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Cincinnati, OH",1555,56.0,1903,2.0,16,19,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Fort Smith, AR",1654,31.0,1801,31.0,17,18,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Fayetteville, AR",2210,41.0,2321,41.0,22,23,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Montrose/Delta, CO",1630,119.0,1757,119.0,16,18,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Lawton/Fort Sill, OK",2059,44.0,2153,38.0,21,22,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Fayetteville, AR",2020,67.0,2125,67.0,20,21,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Champaign/Urbana, IL",1835,24.0,2036,24.0,18,20,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Montgomery, AL",1527,39.0,1709,39.0,15,17,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Alexandria, LA",1501,92.0,1609,77.0,15,16,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Atlanta, GA",1650,100.0,1951,80.0,16,20,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Tucson, AZ",1516,144.0,1640,111.0,15,16,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Richmond, VA",2025,59.0,5,59.0,20,0,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Seattle, WA",1641,117.0,1913,25.0,16,19,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Charlotte, NC",1520,61.0,1848,50.0,15,18,Rainy
2018-12-26,"Dallas/Fort Worth, TX","San Francisco, CA",2045,185.0,2233,168.0,20,22,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Minneapolis, MN",1640,91.0,1903,57.0,16,19,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Cleveland, OH",1855,295.0,2236,15.0,19,22,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Chicago, IL",1635,99.0,1901,97.0,16,19,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Las Vegas, NV",1531,45.0,1629,27.0,15,16,Rainy
2018-12-26,"Dallas/Fort Worth, TX","New York, NY",1444,98.0,1901,63.0,14,19,Rainy
2018-12-26,"Dallas/Fort Worth, TX","San Jose, CA",1640,132.0,1833,80.0,16,18,Rainy
2018-12-26,"Dallas/Fort Worth, TX","El Paso, TX",1531,178.0,1616,138.0,15,16,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Charlotte, NC",1737,64.0,2104,64.0,17,21,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Columbus, OH",1510,75.0,1829,50.0,15,18,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Los Angeles, CA",2125,118.0,2256,29.0,21,23,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Albuquerque, NM",1655,32.0,1749,32.0,17,17,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Cincinnati, OH",1900,403.0,2212,47.0,19,22,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Milwaukee, WI",1550,31.0,1802,31.0,16,18,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Nashville, TN",2110,179.0,2252,107.0,21,23,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Philadelphia, PA",1639,53.0,2051,35.0,16,21,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Washington, DC",1519,44.0,1900,40.0,15,19,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Los Angeles, CA",1900,18.0,2031,18.0,19,20,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Salt Lake City, UT",1945,165.0,2133,104.0,19,21,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Des Moines, IA",1445,116.0,1633,61.0,14,16,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Springfield, MO",1625,3.0,1743,3.0,16,17,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Abilene, TX",1736,114.0,1827,114.0,17,18,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Sioux City, IA",2035,65.0,2238,44.0,20,22,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Grand Island, NE",1425,106.0,1614,55.0,14,16,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Charleston, SC",1500,98.0,1825,61.0,15,18,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Cedar Rapids/Iowa City, IA",1450,91.0,1652,49.0,14,17,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Dayton, OH",1540,42.0,1854,42.0,15,19,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Birmingham, AL",2146,123.0,2323,10.0,21,23,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Louisville, KY",1630,50.0,1932,38.0,16,19,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Indianapolis, IN",1655,77.0,2002,33.0,17,20,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Omaha, NE",2225,47.0,9,10.0,22,0,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Phoenix, AZ",2115,212.0,2256,66.0,21,23,Rainy
2018-12-26,"Dallas/Fort Worth, TX","West Palm Beach/Palm Beach, FL",1436,165.0,1813,127.0,14,18,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Pensacola, FL",2050,189.0,2227,83.0,20,22,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Denver, CO",1627,71.0,1733,20.0,16,17,Rainy
2018-12-26,"Dallas/Fort Worth, TX","San Francisco, CA",1500,136.0,1655,93.0,15,17,Rainy
2018-12-26,"Dallas/Fort Worth, TX","New York, NY",1544,152.0,1959,94.0,15,20,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Washington, DC",1739,118.0,2120,118.0,17,21,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Tucson, AZ",1854,390.0,2028,175.0,19,20,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Portland, OR",1510,76.0,1730,13.0,15,17,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Atlanta, GA",1715,541.0,2020,541.0,17,20,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Atlanta, GA",1835,369.0,2145,12.0,18,21,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Atlanta, GA",1610,161.0,1914,43.0,16,19,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Detroit, MI",1525,215.0,1900,58.0,15,19,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Los Angeles, CA",1748,487.0,1910,487.0,17,19,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Stillwater, OK",2035,80.0,2141,79.0,20,21,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Abilene, TX",2020,90.0,2111,90.0,20,21,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Springfield, MO",1435,111.0,1553,73.0,14,16,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Newark, NJ",1606,68.0,2032,58.0,16,20,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Newark, NJ",2010,915.0,40,607.0,20,0,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Fort Wayne, IN",1835,369.0,2158,359.0,18,22,Rainy
2018-12-26,"Dallas/Fort Worth, TX","New York, NY",1700,99.0,2126,13.0,17,21,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Los Angeles, CA",1530,333.0,1702,61.0,15,17,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Pittsburgh, PA",1452,104.0,1822,104.0,15,18,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Oklahoma City, OK",1639,41.0,1738,41.0,16,17,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Phoenix, AZ",1520,44.0,1700,44.0,15,17,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Los Angeles, CA",1444,234.0,1604,176.0,14,16,Rainy
2018-12-26,"Dallas/Fort Worth, TX","New York, NY",1450,152.0,1913,146.0,14,19,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Salt Lake City, UT",1410,1272.0,1612,1026.0,14,16,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Salt Lake City, UT",1747,1185.0,1945,1180.0,17,19,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Los Angeles, CA",1901,321.0,2043,293.0,19,20,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Denver, CO",1659,94.0,1817,33.0,17,18,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Los Angeles, CA",1455,1009.0,1637,1003.0,15,16,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Chicago, IL",1622,66.0,1841,63.0,16,18,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Detroit, MI",1633,117.0,2019,117.0,16,20,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Houston, TX",1550,1052.0,1704,1041.0,16,17,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Houston, TX",1405,1200.0,1525,1214.0,14,15,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Jackson/Vicksburg, MS",2055,250.0,2221,35.0,21,22,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Santa Barbara, CA",1122,38.0,1300,6.0,11,13,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Louisville, KY",1825,309.0,2129,11.0,18,21,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Orlando, FL",1645,179.0,2019,93.0,16,20,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Phoenix, AZ",2330,202.0,103,13.0,23,1,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Orlando, FL",1824,464.0,2159,48.0,18,22,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Phoenix, AZ",1640,120.0,1822,37.0,16,18,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Birmingham, AL",1452,98.0,1633,47.0,15,16,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Durango, CO",1450,45.0,1600,13.0,14,16,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Fort Smith, AR",2230,263.0,2332,15.0,22,23,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Bismarck/Mandan, ND",1350,33.0,1633,5.0,14,16,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Wichita, KS",1625,341.0,1740,322.0,16,17,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Peoria, IL",1855,302.0,2057,286.0,19,21,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Mission/McAllen/Edinburg, TX",1521,86.0,1652,7.0,15,17,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Houston, TX",1439,268.0,1546,228.0,14,15,Rainy
2018-12-26,"Dallas/Fort Worth, TX","San Antonio, TX",1455,105.0,1606,67.0,15,16,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Detroit, MI",1455,70.0,1831,57.0,15,18,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Atlanta, GA",1430,28.0,1730,11.0,14,17,Rainy
2018-12-26,"Dallas/Fort Worth, TX","San Antonio, TX",1625,173.0,1737,173.0,16,17,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Omaha, NE",1640,58.0,1829,48.0,16,18,Rainy
2018-12-26,"Dallas/Fort Worth, TX","San Jose, CA",1840,170.0,2035,31.0,18,20,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Los Angeles, CA",1535,69.0,1702,69.0,15,17,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Boston, MA",1835,430.0,2304,297.0,18,23,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Salt Lake City, UT",1450,167.0,1644,72.0,14,16,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Phoenix, AZ",2230,216.0,12,7.0,22,0,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Las Vegas, NV",1950,150.0,2047,79.0,20,20,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Albuquerque, NM",1455,68.0,1547,62.0,15,15,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Ontario, CA",1645,55.0,1756,31.0,16,18,Rainy
2018-12-26,"Dallas/Fort Worth, TX","San Juan, PR",1646,55.0,2323,52.0,16,23,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Eagle, CO",1423,109.0,1552,76.0,14,16,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Chicago, IL",1830,40.0,2048,40.0,18,20,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Sacramento, CA",1650,27.0,1843,27.0,16,18,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Ontario, CA",2240,76.0,2353,48.0,22,24,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Boston, MA",1505,87.0,1931,61.0,15,19,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Norfolk, VA",1830,42.0,2210,42.0,18,22,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Austin, TX",1753,382.0,1854,101.0,18,19,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Jackson, WY",1100,13.0,1306,13.0,11,13,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Fresno, CA",2230,146.0,2358,52.0,22,24,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Memphis, TN",2138,185.0,2258,49.0,21,23,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Chicago, IL",2045,147.0,2301,40.0,20,23,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Colorado Springs, CO",1505,95.0,1604,34.0,15,16,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Miami, FL",1815,90.0,2158,62.0,18,22,Rainy
2018-12-26,"Dallas/Fort Worth, TX","Portland, OR",2235,227.0,52,195.0,22,1,Rainy
2018-12-27,"Dallas/Fort Worth, TX","Louisville, KY",2030,203.0,2333,102.0,20,23,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Huntsville, AL",1100,84.0,1249,73.0,11,12,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Knoxville, TN",1625,20.0,1925,20.0,16,19,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Evansville, IN",1259,187.0,1448,183.0,13,14,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Chattanooga, TN",1230,402.0,1525,112.0,12,15,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Tulsa, OK",1645,29.0,1754,24.0,16,18,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Jackson/Vicksburg, MS",2055,83.0,2221,73.0,21,22,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Huntsville, AL",2045,23.0,2230,23.0,20,22,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Santa Barbara, CA",1122,104.0,1300,94.0,11,13,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Lubbock, TX",2240,47.0,2351,2.0,22,24,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Moline, IL",1051,67.0,1255,38.0,11,13,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Oklahoma City, OK",1420,23.0,1514,22.0,14,15,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Pittsburgh, PA",1840,122.0,2214,14.0,18,22,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Salt Lake City, UT",1100,262.0,1304,248.0,11,13,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Nashville, TN",1247,116.0,1432,77.0,12,14,Sunny
2018-12-27,"Dallas/Fort Worth, TX","St. Louis, MO",2121,155.0,2252,91.0,21,23,Sunny
2018-12-27,"Dallas/Fort Worth, TX","New York, NY",1653,132.0,2110,17.0,17,21,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Indianapolis, IN",1230,120.0,1534,12.0,12,15,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Miami, FL",525,555.0,907,29.0,5,9,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Washington, DC",1316,200.0,1659,193.0,13,17,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Phoenix, AZ",1640,138.0,1822,126.0,16,18,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Milwaukee, WI",837,273.0,1050,24.0,8,10,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Milwaukee, WI",2040,161.0,2257,153.0,20,23,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Birmingham, AL",1452,227.0,1633,91.0,15,16,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Gulfport/Biloxi, MS",1126,85.0,1259,30.0,11,13,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Wilmington, NC",1032,38.0,1419,34.0,10,14,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Oklahoma City, OK",1030,85.0,1130,80.0,10,11,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Durango, CO",1450,1.0,1600,1.0,14,16,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Lafayette, LA",2225,26.0,2344,26.0,22,23,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Amarillo, TX",1839,7.0,1955,7.0,18,20,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Sioux Falls, SD",1500,24.0,1708,24.0,15,17,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Amarillo, TX",1450,131.0,1605,71.0,14,16,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Bismarck/Mandan, ND",1350,101.0,1633,16.0,14,16,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Columbia, MO",1425,56.0,1552,1.0,14,16,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Knoxville, TN",2045,112.0,2348,110.0,20,23,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Mission/McAllen/Edinburg, TX",1521,238.0,1652,29.0,15,17,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Lubbock, TX",850,168.0,1000,1.0,8,10,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Rapid City, SD",845,125.0,1010,26.0,8,10,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Midland/Odessa, TX",2030,19.0,2144,18.0,20,21,Sunny
2018-12-27,"Dallas/Fort Worth, TX","El Paso, TX",2035,106.0,2120,105.0,20,21,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Honolulu, HI",1115,57.0,1554,38.0,11,16,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Kahului, HI",915,43.0,1349,25.0,9,13,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Jacksonville, FL",1542,89.0,1853,25.0,15,19,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Houston, TX",1439,235.0,1546,88.0,14,15,Sunny
2018-12-27,"Dallas/Fort Worth, TX","San Antonio, TX",1241,167.0,1354,161.0,12,14,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Los Angeles, CA",2215,80.0,2339,28.0,22,23,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Kahului, HI",1110,146.0,1546,39.0,11,15,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Honolulu, HI",915,35.0,1347,16.0,9,13,Sunny
2018-12-27,"Dallas/Fort Worth, TX","San Diego, CA",942,101.0,1050,94.0,9,10,Sunny
2018-12-27,"Dallas/Fort Worth, TX","San Francisco, CA",1258,238.0,1455,225.0,13,15,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Philadelphia, PA",1020,104.0,1424,104.0,10,14,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Indianapolis, IN",826,117.0,1130,108.0,8,11,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Washington, DC",1059,118.0,1446,113.0,11,14,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Kona, HI",1105,40.0,1539,12.0,11,15,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Tulsa, OK",2240,39.0,2344,39.0,22,23,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Newark, NJ",1839,163.0,2259,140.0,18,23,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Minneapolis, MN",1440,257.0,1702,243.0,14,17,Sunny
2018-12-27,"Dallas/Fort Worth, TX","New York, NY",1207,144.0,1631,117.0,12,16,Sunny
2018-12-27,"Dallas/Fort Worth, TX","New York, NY",1344,202.0,1800,193.0,13,18,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Washington, DC",1000,50.0,1341,42.0,10,13,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Atlanta, GA",1430,68.0,1730,8.0,14,17,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Boston, MA",2046,51.0,112,29.0,20,1,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Salt Lake City, UT",2225,16.0,18,15.0,22,0,Sunny
2018-12-27,"Dallas/Fort Worth, TX","New Orleans, LA",1859,135.0,2030,135.0,19,20,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Raleigh/Durham, NC",1711,69.0,2041,17.0,17,20,Sunny
2018-12-27,"Dallas/Fort Worth, TX","San Jose, CA",1100,127.0,1255,106.0,11,13,Sunny
2018-12-27,"Dallas/Fort Worth, TX","Omaha, NE",1640,318.0,1829,170.0,16,18,Sunny
