tail_num,dep_delay,arr_delay,isCraft,isCarrier
306NV,9.0,11.0,0.1572052401746725,0.7161572052401747
307NV,13.0,15.0,0.242467718794835,0.6255380200860832
308NV,11.5,13.0,0.1636085626911315,0.6850152905198776
309NV,11.0,13.0,0.20135135135135135,0.65
310NV,13.0,14.0,0.21511627906976744,0.6453488372093024
311NV,9.0,12.0,0.18181818181818182,0.6460606060606061
312NV,11.0,12.0,0.19826338639652677,0.6555716353111433
313NV,10.0,12.0,0.18577648766328012,0.6923076923076923
314NV,9.0,11.5,0.20689655172413793,0.6637931034482759
315NV,10.0,12.0,0.18674698795180722,0.6807228915662651
316NV,14.0,15.0,0.2186046511627907,0.6356589147286822
317NV,11.0,12.0,0.19801980198019803,0.6815181518151815
318NV,13.0,15.0,0.21858864027538727,0.6506024096385542
319NV,11.0,12.0,0.20545977011494254,0.6795977011494253
320NV,17.0,19.0,0.2853107344632768,0.5988700564971752
321NV,10.0,11.0,0.15614617940199335,0.7109634551495017
322NV,12.0,12.5,0.23030303030303031,0.6545454545454545
323NV,8.0,10.0,0.15942028985507245,0.7210144927536232
324NV,10.0,12.0,0.1705790297339593,0.6979655712050078
325NV,10.0,12.0,0.19640179910044978,0.6701649175412294
326NV,12.0,16.0,0.2222222222222222,0.6356209150326797
327NV,10.0,13.0,0.20097244732576985,0.6661264181523501
328NV,9.0,13.0,0.2071651090342679,0.6744548286604362
329NV,11.0,12.0,0.19448476052249636,0.6763425253991292
330NV,9.0,11.0,0.19765739385065886,0.6793557833089312
331NV,13.0,14.0,0.1971153846153846,0.6618589743589743
332NV,12.5,14.0,0.18137254901960784,0.6764705882352942
333NV,12.0,16.0,0.2193126022913257,0.6121112929623568
334NV,9.0,12.0,0.1760797342192691,0.6993355481727574
335NV,14.5,18.0,0.24545454545454545,0.6072727272727273
336NV,11.0,12.0,0.19142419601837674,0.6830015313935681
337NV,13.0,14.0,0.21859706362153344,0.6623164763458401
402NV,22.0,22.0,0.2894736842105263,0.5977443609022557
403NV,15.0,13.0,0.13157894736842105,0.7631578947368421
404NV,26.0,24.0,0.2727272727272727,0.6181818181818182
406NV,26.0,20.0,0.2345679012345679,0.6296296296296297
407NV,19.0,17.0,0.17355371900826447,0.7107438016528925
409NV,14.0,12.0,0.15168539325842698,0.702247191011236
410NV,13.0,12.0,0.24719101123595505,0.6853932584269663
412NV,16.0,13.0,0.13253012048192772,0.7469879518072289
414NV,17.0,17.0,0.16778523489932887,0.7181208053691275
415NV,21.0,21.0,0.2742616033755274,0.5991561181434599
417NV,17.5,18.5,0.21428571428571427,0.6651785714285714
418NV,21.0,19.0,0.2026431718061674,0.7048458149779736
419NV,16.0,16.0,0.24107142857142858,0.6428571428571429
420NV,11.0,12.0,0.15544041450777202,0.7150259067357513
423NV,21.5,20.0,0.20098039215686275,0.6715686274509803
424NV,19.5,19.5,0.2553191489361702,0.6063829787234043
426NV,14.0,16.0,0.21030042918454936,0.6566523605150214
427NV,14.0,13.5,0.16666666666666666,0.7407407407407407
429NV,12.5,13.0,0.19680851063829788,0.7074468085106383
861GA,17.0,15.0,0.20382165605095542,0.6878980891719745
862GA,17.0,18.5,0.2191780821917808,0.7123287671232876
863GA,18.0,19.0,0.23809523809523808,0.6666666666666666
864GA,15.0,16.0,0.19428571428571428,0.6571428571428571
865GA,16.5,16.0,0.25757575757575757,0.6060606060606061
866GA,18.5,20.0,0.21875,0.625
869GA,13.0,15.0,0.17525773195876287,0.6804123711340206
871GA,12.0,14.0,0.192090395480226,0.6779661016949152
872GA,13.5,12.5,0.16279069767441862,0.7093023255813954
876GA,21.0,19.0,0.2569832402234637,0.6424581005586593
877GA,11.0,14.0,0.15294117647058825,0.7137254901960784
878GA,17.0,22.0,0.23673469387755103,0.6489795918367347
8805,27.5,27.0,0.15625,0.6875
8809,22.0,21.0,0.3,0.6
881GA,16.5,14.0,0.22767857142857142,0.6651785714285714
883GA,20.0,19.5,0.23300970873786409,0.6359223300970874
884GA,14.0,3.0,0.043478260869565216,0.9565217391304348
886GA,15.5,14.0,0.15053763440860216,0.7473118279569892
887GA,18.0,16.0,0.2079207920792079,0.6732673267326733
891GA,20.0,18.0,0.24861878453038674,0.6629834254143646
N10156,19.0,24.0,0.24624624624624625,0.5695695695695696
N101DU,13.0,16.0,0.19290465631929046,0.623059866962306
N101HQ,6.0,13.0,0.1775599128540305,0.5838779956427015
N101NK,15.5,15.5,0.0,0.75
N101NN,6.0,9.0,0.07913669064748201,0.7170263788968825
N102DU,16.0,19.5,0.18250950570342206,0.6254752851711026
N102HQ,6.0,12.0,0.16442307692307692,0.6346153846153846
N102NN,9.0,12.0,0.1036036036036036,0.6599099099099099
N102UW,7.0,10.0,0.17061611374407584,0.6860189573459715
N103DU,11.0,15.0,0.2012847965738758,0.6145610278372591
N103HQ,5.0,12.0,0.17566137566137566,0.6201058201058202
N103NN,8.0,10.0,0.09879518072289156,0.6602409638554216
N103SY,7.0,14.0,0.17245119305856832,0.6214750542299349
N103US,8.0,10.0,0.1572192513368984,0.7165775401069518
N104DU,14.0,16.0,0.16926070038910507,0.6400778210116731
N104HQ,5.0,10.0,0.14942528735632185,0.6844305120167189
N104NN,7.0,12.0,0.0881057268722467,0.6519823788546255
N104UW,9.0,11.0,0.17857142857142858,0.6818181818181818
N10575,14.0,20.0,0.1881720430107527,0.5604838709677419
N105DU,16.5,20.0,0.2190082644628099,0.5867768595041323
N105HQ,6.0,13.0,0.18846153846153846,0.6211538461538462
N105NN,6.0,9.0,0.0880503144654088,0.6561844863731656
N105SY,8.0,13.0,0.1668484187568157,0.6444929116684842
N105UW,10.0,11.0,0.19776536312849163,0.6670391061452514
N106DU,9.0,14.0,0.16336633663366337,0.6212871287128713
N106HQ,5.0,12.0,0.16339193381592554,0.6411582213029989
N106NN,7.0,11.0,0.10300429184549356,0.6587982832618026
N106SY,7.0,13.0,0.1581798483206934,0.6500541711809318
N107DU,15.0,18.0,0.18961625282167044,0.6207674943566591
N107HQ,4.0,11.0,0.18350515463917524,0.6268041237113402
N107NN,7.0,11.0,0.07534246575342465,0.6917808219178082
N107SY,9.0,15.0,0.18860103626943006,0.5968911917098445
N107US,8.0,9.0,0.1563517915309446,0.7198697068403909
N108DQ,11.0,14.0,0.16939890710382513,0.6666666666666666
N108HQ,6.0,12.0,0.1841841841841842,0.6236236236236237
N108NN,7.0,15.0,0.09670781893004116,0.6049382716049383
N108SY,6.0,12.0,0.1497005988023952,0.655688622754491
N108UW,8.0,9.0,0.14527845036319612,0.7421307506053268
N109DU,13.0,14.0,0.17787418655097614,0.648590021691974
N109HQ,5.0,11.0,0.17291666666666666,0.634375
N109NN,5.0,10.0,0.0942622950819672,0.6536885245901639
N109SY,7.0,13.0,0.16042780748663102,0.6395721925133689
N109UW,8.0,10.0,0.18477043673012317,0.7043673012318029
N110AN,7.0,13.0,0.09633911368015415,0.6473988439306358
N110DU,11.0,14.0,0.17402597402597403,0.6649350649350649
N110HQ,7.0,14.0,0.20281124497991967,0.5773092369477911
N110SY,4.0,11.0,0.1270718232044199,0.6508287292817679
N110UW,8.0,10.0,0.1668484187568157,0.6990185387131952
N11106,17.0,22.0,0.2616387337057728,0.5679702048417132
N11107,11.5,19.0,0.16666666666666666,0.5685185185185185
N11109,12.0,19.0,0.1625615763546798,0.5714285714285714
N11113,14.0,22.0,0.24403669724770644,0.5761467889908257
N11119,15.0,20.0,0.2630541871921182,0.5517241379310345
N11121,21.0,22.0,0.2608286252354049,0.5800376647834274
N11127,21.0,24.0,0.2719374456993918,0.5456125108601216
N11137,17.0,22.0,0.2524357838795394,0.562444641275465
N11150,16.0,20.0,0.25250683682771197,0.5824977210574294
N11155,16.0,21.5,0.25786713286713286,0.5585664335664335
N11164,16.5,21.0,0.1631736526946108,0.5853293413173652
N11165,11.0,19.0,0.15552099533437014,0.5583203732503889
N11176,22.0,25.0,0.2505510653930933,0.49889786921381335
N11181,25.0,27.0,0.27358490566037735,0.49056603773584906
N11184,9.0,16.0,0.1540785498489426,0.5876132930513596
N11187,24.0,28.0,0.26914329037149354,0.4981046247156937
N11189,12.0,19.0,0.15384615384615385,0.5794871794871795
N11191,21.0,26.0,0.25848765432098764,0.47530864197530864
N11192,10.0,17.0,0.15384615384615385,0.5615384615384615
N11193,29.0,32.0,0.27168073676132004,0.4612432847275518
N11194,22.0,27.0,0.26499189627228525,0.5089141004862237
N11199,26.0,28.0,0.26384364820846906,0.510586319218241
N111HQ,5.0,11.0,0.1887966804979253,0.6120331950207469
N111NG,11.0,12.0,0.16352201257861634,0.7044025157232704
N111US,8.0,10.0,0.1735159817351598,0.6906392694063926
N111ZM,9.0,14.0,0.10891089108910891,0.6495049504950495
N11206,10.0,13.0,0.1596774193548387,0.635483870967742
N112AN,7.0,13.0,0.11153119092627599,0.6351606805293005
N112DU,15.5,17.0,0.21468926553672316,0.632768361581921
N112HQ,9.0,14.0,0.20961145194274028,0.5930470347648262
N112US,7.0,9.0,0.1584470094438615,0.7135362014690452
N113AN,7.0,11.0,0.10795454545454546,0.6363636363636364
N113DQ,15.0,15.0,0.17010309278350516,0.6365979381443299
N113HQ,8.0,13.0,0.19476439790575917,0.6020942408376964
N113SY,7.0,12.0,0.13789359391965256,0.6688382193268186
N114DU,11.0,13.0,0.1651376146788991,0.636085626911315
N114HQ,6.0,13.0,0.1860215053763441,0.603225806451613
N114NN,7.0,10.0,0.09540636042402827,0.6537102473498233
N114SY,7.0,13.0,0.1618556701030928,0.6329896907216495
N114UW,7.0,9.0,0.1431818181818182,0.7011363636363637
N11535,13.0,19.0,0.18587360594795538,0.5390334572490706
N11536,10.0,17.0,0.16101694915254236,0.5734463276836158
N11539,11.0,18.0,0.171021377672209,0.5593824228028503
N11544,10.0,18.0,0.17647058823529413,0.5673202614379085
N11547,13.0,21.0,0.17780580075662042,0.5220680958385876
N11548,10.0,18.0,0.16387959866220736,0.5696767001114827
N11551,15.0,22.0,0.18513689700130379,0.5619295958279009
N11565,10.0,14.0,0.16045845272206305,0.6189111747851003
N115DU,12.0,16.0,0.1948529411764706,0.6323529411764706
N115HQ,6.0,11.0,0.19111570247933884,0.6229338842975206
N115NN,7.0,11.0,0.09871244635193133,0.6673819742489271
N116AN,8.0,15.0,0.10805084745762712,0.6292372881355932
N116DU,10.0,11.0,0.15614617940199335,0.6810631229235881
N116HQ,6.0,11.0,0.14904862579281183,0.6437632135306554
N116SY,7.0,12.0,0.15108695652173912,0.6565217391304348
N117AN,7.0,10.0,0.09417040358744394,0.6816143497757847
N117DU,11.0,11.5,0.17164179104477612,0.6529850746268657
N117HQ,6.0,12.0,0.1890798786653185,0.6167846309403437
N117SY,6.0,12.5,0.16666666666666666,0.6375
N117UW,6.0,8.0,0.148711943793911,0.7177985948477752
N118DU,13.5,19.0,0.19117647058823528,0.5661764705882353
N118HQ,8.0,13.0,0.18008048289738432,0.6317907444668008
N118NN,7.0,11.0,0.13242784380305603,0.6994906621392191
N118SY,7.0,15.0,0.16251354279523295,0.5893824485373781
N118US,7.0,10.0,0.17112922002328287,0.69965075669383
N119DU,11.0,12.5,0.13636363636363635,0.6590909090909091
N119HQ,6.0,12.0,0.17722772277227722,0.6267326732673267
N119NN,8.0,8.0,0.11424100156494522,0.755868544600939
N119SY,6.0,13.0,0.1709577754891864,0.6333676622039135
N119US,6.0,8.0,0.14431818181818182,0.7215909090909091
N12003,6.0,7.0,0.0625,0.6875
N12004,5.5,10.0,0.04081632653061224,0.7755102040816326
N12005,10.0,9.0,0.053763440860215055,0.7204301075268817
N12006,9.0,6.0,0.05405405405405406,0.7837837837837838
N1200K,12.0,9.0,0.046153846153846156,0.8153846153846154
N1201P,9.0,6.0,0.041666666666666664,0.8055555555555556
N12028,10.0,15.0,0.17814726840855108,0.6817102137767221
N120DU,10.0,14.0,0.1568627450980392,0.6313725490196078
N120EE,8.0,9.0,0.11692307692307692,0.7553846153846154
N120HQ,6.0,12.0,0.16616616616616617,0.6326326326326326
N120SY,7.0,13.5,0.16666666666666666,0.6209150326797386
N12109,11.0,15.0,0.1609442060085837,0.6158798283261803
N12114,8.0,14.0,0.11961722488038277,0.6028708133971292
N12116,11.0,11.0,0.14285714285714285,0.6558441558441559
N12122,18.0,25.0,0.28963153384747214,0.5149957155098543
N12125,10.0,16.0,0.12790697674418605,0.5906976744186047
N12126,15.0,20.0,0.24605385329619314,0.5840297121634169
N12135,17.0,22.0,0.20195439739413681,0.5309446254071661
N12136,17.0,20.0,0.25121713729308665,0.5793573515092503
N12142,17.0,19.0,0.2435500515995872,0.5995872033023736
N12145,18.0,24.0,0.267515923566879,0.5520169851380042
N12157,25.0,28.0,0.24849397590361447,0.5052710843373494
N12160,27.0,30.0,0.28153153153153154,0.48348348348348347
N12163,18.5,25.5,0.2254335260115607,0.49277456647398843
N12166,16.0,21.5,0.21583850931677018,0.515527950310559
N12167,15.0,20.0,0.19224555735056542,0.5589660743134087
N12172,16.0,23.0,0.20812807881773399,0.5246305418719212
N12175,20.0,23.0,0.24778761061946902,0.5292035398230088
N12195,23.0,27.0,0.24399260628465805,0.5240295748613678
N121AN,7.0,8.0,0.09924812030075188,0.7714285714285715
N121DU,11.5,16.0,0.24528301886792453,0.5801886792452831
N121HQ,7.0,12.0,0.17408506429277942,0.629080118694362
N121SY,6.0,13.0,0.1237785016286645,0.6666666666666666
N121UW,9.0,11.0,0.18455971049457176,0.6839565741857659
N12201,13.0,20.0,0.1494435612082671,0.5707472178060413
N12216,8.0,13.0,0.16305916305916307,0.6219336219336219
N12218,11.0,15.0,0.1913946587537092,0.5890207715133531
N12221,9.0,15.0,0.17258883248730963,0.5972927241962775
N12225,9.0,12.0,0.16326530612244897,0.6326530612244898
N12238,8.0,11.0,0.15472312703583063,0.6384364820846905
N122DU,12.0,14.0,0.17159763313609466,0.6923076923076923
N122HQ,7.0,11.0,0.18503538928210314,0.6238624873609707
N122NN,7.0,8.0,0.11006289308176101,0.7877358490566038
N122SY,6.0,11.5,0.13800904977375567,0.6606334841628959
N122US,7.0,9.0,0.1453900709219858,0.7127659574468085
N123DQ,8.5,8.5,0.13846153846153847,0.7461538461538462
N123HQ,6.0,11.0,0.1723076923076923,0.6338461538461538
N123NN,7.0,8.0,0.12361331220285261,0.7496038034865293
N123UW,10.0,11.0,0.1796116504854369,0.6929611650485437
N124AA,8.0,9.0,0.11272727272727273,0.7763636363636364
N124DU,10.5,15.0,0.1746031746031746,0.6031746031746031
N124HQ,7.0,12.0,0.19670442842430483,0.6230690010298661
N124SY,7.0,12.0,0.17237903225806453,0.6431451612903226
N124US,7.0,9.0,0.14742014742014742,0.730958230958231
N12528,-1.0,9.0,0.09433962264150944,0.7547169811320755
N12530,2.0,14.5,0.13095238095238096,0.6309523809523809
N12540,10.0,20.0,0.1677175283732661,0.5548549810844893
N12552,13.5,22.5,0.18518518518518517,0.5185185185185185
N12563,10.0,17.5,0.1575178997613365,0.5668257756563246
N12564,9.0,18.0,0.16884661117717004,0.5790725326991677
N12567,8.0,17.0,0.18876404494382024,0.5483146067415731
N12569,10.0,18.0,0.16705336426914152,0.5626450116009281
N125AA,8.0,10.0,0.13814756671899528,0.7158555729984302
N125DU,10.0,15.0,0.192,0.632
N125HQ,5.0,11.0,0.1607883817427386,0.6327800829875518
N125SY,5.0,13.0,0.1475237091675448,0.631190727081138
N125UW,7.0,9.0,0.148711943793911,0.7166276346604216
N126AN,6.0,9.0,0.10361842105263158,0.7516447368421053
N126DU,15.0,15.0,0.1746031746031746,0.626984126984127
N126HQ,5.0,11.0,0.16720604099244876,0.6440129449838188
N126UW,6.0,9.0,0.16289592760180996,0.6945701357466063
N12754,9.0,14.0,0.1836734693877551,0.5825602968460112
N127AA,7.0,9.0,0.09815950920245399,0.75920245398773
N127DU,9.0,13.0,0.20689655172413793,0.6781609195402298
N127HQ,6.0,13.0,0.17364016736401675,0.6108786610878661
N127SY,7.0,12.0,0.14872364039955605,0.660377358490566
N127UW,7.0,9.0,0.17272727272727273,0.6961038961038961
N128AN,8.0,8.0,0.12556732223903178,0.7518910741301059
N128DU,15.0,12.0,0.2222222222222222,0.6481481481481481
N128HQ,5.0,13.0,0.17775571002979146,0.6186693147964251
N128SY,7.0,13.0,0.16149732620320856,0.6438502673796791
N128UW,7.0,9.0,0.1583652618135377,0.719029374201788
N12900,10.0,20.0,0.18286445012787725,0.5294117647058824
N129AA,8.0,10.0,0.1358609794628752,0.7345971563981043
N129HQ,5.0,12.0,0.18686868686868688,0.6060606060606061
N130AN,8.0,8.0,0.09531502423263329,0.7851373182552503
N130HQ,7.0,12.0,0.18769883351007424,0.6320254506892895
N130SY,6.0,14.0,0.16717325227963525,0.6231003039513677
N13110,14.0,14.0,0.1645021645021645,0.6558441558441559
N13113,9.0,14.0,0.1440501043841336,0.6471816283924844
N13118,12.0,18.0,0.17543859649122806,0.5773524720893142
N13123,19.0,23.0,0.2512664640324215,0.5643363728470111
N13124,18.0,21.0,0.24621212121212122,0.5748106060606061
N13132,19.0,24.0,0.27996422182468694,0.5420393559928444
N13138,8.0,11.0,0.16846652267818574,0.6457883369330454
N13161,22.0,27.0,0.2603938730853392,0.5018234865061999
N131EV,15.5,15.0,0.20822622107969152,0.6053984575835476
N131HQ,6.0,12.0,0.1799163179916318,0.6077405857740585
N131NN,8.0,9.0,0.1299342105263158,0.7286184210526315
N131SY,7.0,13.0,0.16427104722792607,0.6273100616016427
N13202,25.0,30.0,0.2677106636838181,0.4906785980611484
N13227,10.0,13.0,0.19457013574660634,0.5867269984917044
N13248,10.0,11.0,0.16958041958041958,0.6520979020979021
N132AN,7.0,8.0,0.11696869851729819,0.7594728171334432
N132EV,10.0,13.0,0.18807339449541285,0.6399082568807339
N132HQ,6.5,12.0,0.17567567567567569,0.6330561330561331
N132SY,6.0,12.0,0.14177489177489178,0.6385281385281385
N133AN,8.0,9.0,0.13862928348909656,0.7258566978193146
N133EV,13.0,16.0,0.21420256111757857,0.6146682188591386
N133HQ,6.0,11.0,0.17458677685950413,0.6342975206611571
N133SY,6.0,12.0,0.1421161825726141,0.6358921161825726
