origin_airport_id,fl_month,dep_delay,arr_delay,carrier_delay,nas_delay,late_aircraft_delay,weather_delay,security_delay
11884,9,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0
11884,10,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0
11884,11,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11884,12,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11898,1,-6.0,-8.0,0.0,0.0,0.0,0.0,0.0
11898,2,-5.0,-4.0,0.0,0.0,0.0,0.0,0.0
11898,3,-6.0,-9.0,0.0,0.0,0.0,0.0,0.0
11898,4,-6.0,-13.0,0.0,0.0,0.0,0.0,0.0
11898,5,-6.0,-13.0,0.0,0.0,0.0,0.0,0.0
11898,6,-5.0,-11.0,0.0,0.0,0.0,0.0,0.0
11898,7,-5.0,-10.0,0.0,0.0,0.0,0.0,0.0
11898,8,-5.0,-12.0,0.0,0.0,0.0,0.0,0.0
11898,9,-5.0,-13.0,0.0,0.0,0.0,0.0,0.0
11898,10,-5.0,-10.0,0.0,0.0,0.0,0.0,0.0
11898,11,-4.0,-10.0,0.0,0.0,0.0,0.0,0.0
11898,12,-4.0,-12.0,0.0,0.0,0.0,0.0,0.0
11905,1,-7.0,-7.0,0.0,0.0,0.0,0.0,0.0
11905,2,-5.0,1.0,0.0,0.0,0.0,0.0,0.0
11905,3,-6.0,-4.0,0.0,0.0,0.0,0.0,0.0
11905,4,-6.0,-9.0,0.0,0.0,0.0,0.0,0.0
11905,5,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11905,6,-4.0,-11.0,0.0,0.0,0.0,0.0,0.0
11905,7,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11905,8,-5.5,-12.0,0.0,0.0,0.0,0.0,0.0
11905,9,-6.0,-8.0,0.0,0.0,0.0,0.0,0.0
11905,10,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
11905,11,-7.0,-7.0,0.0,0.0,0.0,0.0,0.0
11905,12,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
11921,1,-7.0,-9.0,0.0,0.0,0.0,0.0,0.0
11921,2,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0
11921,3,-7.0,-9.0,0.0,0.0,0.0,0.0,0.0
11921,4,-7.0,-10.0,0.0,0.0,0.0,0.0,0.0
11921,5,-7.0,-9.0,0.0,0.0,0.0,0.0,0.0
11921,6,-7.0,-9.0,0.0,0.0,0.0,0.0,0.0
11921,7,-6.0,-8.0,0.0,0.0,0.0,0.0,0.0
11921,8,-7.0,-9.0,0.0,0.0,0.0,0.0,0.0
11921,9,-7.0,-10.0,0.0,0.0,0.0,0.0,0.0
11921,10,-7.0,-9.0,0.0,0.0,0.0,0.0,0.0
11921,11,-7.0,-10.0,0.0,0.0,0.0,0.0,0.0
11921,12,-6.0,-7.0,0.0,0.0,0.0,0.0,0.0
11953,1,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0
11953,2,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
11953,3,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0
11953,4,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
11953,5,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
11953,6,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0
11953,7,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0
11953,8,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11953,9,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11953,10,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
11953,11,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0
11953,12,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
11973,1,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11973,2,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
11973,3,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0
11973,4,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
11973,5,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
11973,6,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0
11973,7,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0
11973,8,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0
11973,9,-6.0,-10.0,0.0,0.0,0.0,0.0,0.0
11973,10,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
11973,11,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
11973,12,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
11977,1,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0
11977,2,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0
11977,3,-7.0,-12.0,0.0,0.0,0.0,0.0,0.0
11977,4,-6.0,-10.0,0.0,0.0,0.0,0.0,0.0
11977,5,-6.0,-10.0,0.0,0.0,0.0,0.0,0.0
11977,6,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
11977,7,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11977,8,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
11977,9,-6.0,-9.0,0.0,0.0,0.0,0.0,0.0
11977,10,-6.0,-8.0,0.0,0.0,0.0,0.0,0.0
11977,11,-6.0,-9.0,0.0,0.0,0.0,0.0,0.0
11977,12,-5.0,-10.0,0.0,0.0,0.0,0.0,0.0
11980,1,-1.0,-6.5,0.0,0.0,0.0,0.0,0.0
11980,2,-1.0,3.0,0.0,0.0,0.0,0.0,0.0
11980,3,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0
11980,4,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
11980,5,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0
11980,6,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0
11980,7,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
11980,8,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
11980,9,-4.0,-10.0,0.0,0.0,0.0,0.0,0.0
11980,10,-3.0,-7.5,0.0,0.0,0.0,0.0,0.0
11980,11,-3.0,-9.0,0.0,0.0,0.0,0.0,0.0
11980,12,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0
11982,1,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0
11982,2,-4.0,-3.0,0.0,0.0,0.0,0.0,0.0
11982,3,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
11982,4,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
11982,5,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0
11982,6,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
11982,7,-6.0,-10.0,0.0,0.0,0.0,0.0,0.0
11982,8,-6.0,-9.0,0.0,0.0,0.0,0.0,0.0
11982,9,-6.0,-9.0,0.0,0.0,0.0,0.0,0.0
11982,10,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
11982,11,-6.0,-8.0,0.0,0.0,0.0,0.0,0.0
11982,12,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
11986,1,-2.0,-7.0,0.0,0.0,0.0,0.0,0.0
11986,2,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0
11986,3,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
11986,4,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
11986,5,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
11986,6,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0
11986,7,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11986,8,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11986,9,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
11986,10,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
11986,11,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
11986,12,-3.0,-10.0,0.0,0.0,0.0,0.0,0.0
11995,1,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
11995,2,-5.0,-10.0,0.0,0.0,0.0,0.0,0.0
11995,3,-5.0,-10.0,0.0,0.0,0.0,0.0,0.0
11995,4,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
11995,5,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
11995,6,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11995,7,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
11995,8,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
11995,9,-5.0,-11.0,0.0,0.0,0.0,0.0,0.0
11995,10,-5.0,-10.0,0.0,0.0,0.0,0.0,0.0
11995,11,-4.0,-10.0,0.0,0.0,0.0,0.0,0.0
11995,12,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
11996,1,-4.0,-10.0,0.0,0.0,0.0,0.0,0.0
11996,2,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
11996,3,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
11996,4,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11996,5,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
11996,6,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0
11996,7,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11996,8,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
11996,9,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
11996,10,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
11996,11,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
11996,12,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
11997,6,-9.0,-9.0,0.0,0.0,0.0,0.0,0.0
11997,7,-12.0,-11.0,0.0,0.0,0.0,0.0,0.0
11997,8,-10.5,-8.5,0.0,0.0,0.0,0.0,0.0
12003,1,-5.0,-12.0,0.0,0.0,0.0,0.0,0.0
12003,2,-4.0,-3.0,0.0,0.0,0.0,0.0,0.0
12003,3,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
12003,4,-6.0,-9.0,0.0,0.0,0.0,0.0,0.0
12003,5,-6.0,-9.0,0.0,0.0,0.0,0.0,0.0
12003,6,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
12003,7,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
12003,8,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
12003,9,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
12003,10,-5.0,-10.0,0.0,0.0,0.0,0.0,0.0
12003,11,-5.0,-10.0,0.0,0.0,0.0,0.0,0.0
12003,12,-6.0,-13.0,0.0,0.0,0.0,0.0,0.0
12007,1,-6.0,-15.0,0.0,0.0,0.0,0.0,0.0
12007,2,-6.0,-15.0,0.0,0.0,0.0,0.0,0.0
12007,3,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0
12007,4,-2.0,-9.0,0.0,0.0,0.0,0.0,0.0
12007,5,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
12007,6,-3.0,-10.0,0.0,0.0,0.0,0.0,0.0
12007,7,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
12007,8,-4.0,-12.0,0.0,0.0,0.0,0.0,0.0
12007,9,-5.0,-12.0,0.0,0.0,0.0,0.0,0.0
12007,10,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0
12007,11,-4.0,-10.0,0.0,0.0,0.0,0.0,0.0
12007,12,-3.0,-11.0,0.0,0.0,0.0,0.0,0.0
12012,1,-5.5,-8.0,0.0,0.0,0.0,0.0,0.0
12012,2,-4.0,-3.0,0.0,0.0,0.0,0.0,0.0
12012,3,-8.0,-11.0,0.0,0.0,0.0,0.0,0.0
12012,4,-10.0,-20.0,0.0,0.0,0.0,0.0,0.0
12012,5,-8.0,-15.0,0.0,0.0,0.0,0.0,0.0
12012,6,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
12012,7,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
12012,8,-4.0,-2.0,0.0,0.0,0.0,0.0,0.0
12012,9,-8.0,-4.5,0.0,0.0,0.0,0.0,0.0
12012,10,-10.0,-10.0,0.0,0.0,0.0,0.0,0.0
12012,11,-9.0,-11.5,0.0,0.0,0.0,0.0,0.0
12012,12,-6.5,-9.0,0.0,0.0,0.0,0.0,0.0
12016,1,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0
12016,2,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0
12016,3,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0
12016,4,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0
12016,5,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0
12016,6,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0
12016,7,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0
12016,8,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0
12016,9,-6.0,-9.0,0.0,0.0,0.0,0.0,0.0
12016,10,-7.0,-7.0,0.0,0.0,0.0,0.0,0.0
12016,11,-6.0,-5.0,0.0,0.0,0.0,0.0,0.0
12016,12,-6.0,-5.0,0.0,0.0,0.0,0.0,0.0
12094,1,-5.0,-12.0,0.0,0.0,0.0,0.0,0.0
12094,2,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
12094,3,-8.0,-11.0,0.0,0.0,0.0,0.0,0.0
12094,4,-9.0,-18.0,0.0,0.0,0.0,0.0,0.0
12094,5,-9.0,-20.0,0.0,0.0,0.0,0.0,0.0
12094,6,-8.0,-6.0,0.0,0.0,0.0,0.0,0.0
12094,7,-8.0,-6.0,0.0,0.0,0.0,0.0,0.0
12094,8,-8.0,-6.0,0.0,0.0,0.0,0.0,0.0
12094,9,-9.0,-5.0,0.0,0.0,0.0,0.0,0.0
12094,10,-5.0,-0.5,0.0,0.0,0.0,0.0,0.0
12094,11,-8.0,-4.0,0.0,0.0,0.0,0.0,0.0
12094,12,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0
12119,1,21.0,13.0,0.0,0.0,0.0,0.0,0.0
12119,2,14.0,17.0,0.0,0.0,0.0,0.0,0.0
12119,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
12119,4,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
12119,5,0.0,3.0,0.0,0.0,0.0,0.0,0.0
12119,6,0.0,-3.5,0.0,0.0,0.0,0.0,0.0
12119,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12119,8,0.0,3.0,0.0,0.0,0.0,0.0,0.0
12119,9,0.0,-10.5,0.0,0.0,0.0,0.0,0.0
12119,10,5.0,5.0,0.0,0.0,0.0,0.0,0.0
12119,11,1.5,5.0,0.0,0.0,0.0,0.0,0.0
12119,12,8.0,12.0,0.0,0.0,0.0,0.0,0.0
12124,1,-7.0,-6.0,0.0,0.0,0.0,0.0,0.0
12124,2,-5.0,-4.0,0.0,0.0,0.0,0.0,0.0
12124,3,-4.0,-3.0,0.0,0.0,0.0,0.0,0.0
12124,4,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0
12124,5,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
12124,6,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
12124,7,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0
12124,8,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0
12124,9,-7.0,-5.0,0.0,0.0,0.0,0.0,0.0
12124,10,-6.0,-4.0,0.0,0.0,0.0,0.0,0.0
12124,11,-7.0,-6.0,0.0,0.0,0.0,0.0,0.0
12124,12,-5.0,-4.0,0.0,0.0,0.0,0.0,0.0
12129,1,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0
12129,2,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0
12129,3,-6.0,-15.0,0.0,0.0,0.0,0.0,0.0
12129,4,-6.0,-13.0,0.0,0.0,0.0,0.0,0.0
12129,5,-5.0,-13.0,0.0,0.0,0.0,0.0,0.0
12129,6,-5.0,-14.0,0.0,0.0,0.0,0.0,0.0
12129,7,-4.0,-10.0,0.0,0.0,0.0,0.0,0.0
12129,8,-4.0,-10.0,0.0,0.0,0.0,0.0,0.0
12129,9,-5.0,-12.0,0.0,0.0,0.0,0.0,0.0
12129,10,-4.0,-13.0,0.0,0.0,0.0,0.0,0.0
12129,11,-4.0,-14.0,0.0,0.0,0.0,0.0,0.0
12129,12,-3.0,-18.0,0.0,0.0,0.0,0.0,0.0
12156,1,-4.0,-11.0,0.0,0.0,0.0,0.0,0.0
12156,2,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0
12156,3,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0
12156,4,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
12156,5,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0
12156,6,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0
12156,7,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0
12156,8,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0
12156,9,-5.0,-10.0,0.0,0.0,0.0,0.0,0.0
12156,10,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
12156,11,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
12156,12,-5.0,-14.0,0.0,0.0,0.0,0.0,0.0
12173,1,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0
12173,2,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0
12173,3,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0
12173,4,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0
12173,5,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0
12173,6,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0
12173,7,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
12173,8,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0
12173,9,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0
12173,10,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0
12173,11,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0
12173,12,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0
12177,1,-9.0,-15.0,0.0,0.0,0.0,0.0,0.0
12177,2,-8.0,-11.0,0.0,0.0,0.0,0.0,0.0
12177,3,-9.0,-9.0,0.0,0.0,0.0,0.0,0.0
12177,4,-8.0,-9.0,0.0,0.0,0.0,0.0,0.0
12177,5,-7.0,-8.0,0.0,0.0,0.0,0.0,0.0
12177,6,-6.0,-2.0,0.0,0.0,0.0,0.0,0.0
12177,7,-6.0,1.0,0.0,0.0,0.0,0.0,0.0
12177,8,-5.0,1.0,0.0,0.0,0.0,0.0,0.0
12177,9,-7.0,-4.5,0.0,0.0,0.0,0.0,0.0
12177,10,-4.0,-1.0,0.0,0.0,0.0,0.0,0.0
12177,11,-5.5,-6.0,0.0,0.0,0.0,0.0,0.0
12177,12,-5.0,-7.5,0.0,0.0,0.0,0.0,0.0
12191,1,0.0,-7.0,0.0,0.0,0.0,0.0,0.0
12191,2,3.0,-3.0,0.0,0.0,0.0,0.0,0.0
12191,3,1.0,-3.0,0.0,0.0,0.0,0.0,0.0
12191,4,2.0,-3.0,0.0,0.0,0.0,0.0,0.0
12191,5,3.0,-2.0,0.0,0.0,0.0,0.0,0.0
12191,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0
12191,7,4.0,-2.0,0.0,0.0,0.0,0.0,0.0
12191,8,1.0,-5.0,0.0,0.0,0.0,0.0,0.0
12191,9,0.0,-7.0,0.0,0.0,0.0,0.0,0.0
12191,10,1.0,-4.0,0.0,0.0,0.0,0.0,0.0
12191,11,1.0,-6.0,0.0,0.0,0.0,0.0,0.0
12191,12,3.0,-3.0,0.0,0.0,0.0,0.0,0.0
12197,1,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
12197,2,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
12197,3,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
12197,4,-3.0,-4.5,0.0,0.0,0.0,0.0,0.0
12197,5,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
12197,6,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
12197,7,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0
12197,8,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0
12197,9,-5.0,-12.0,0.0,0.0,0.0,0.0,0.0
12197,10,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
12197,11,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
12197,12,-2.0,-7.0,0.0,0.0,0.0,0.0,0.0
12206,1,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
12206,2,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0
12206,3,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
12206,4,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
12206,5,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
12206,6,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0
12206,7,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
12206,8,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
12206,9,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
12206,10,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
12206,11,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
12206,12,-2.0,-7.0,0.0,0.0,0.0,0.0,0.0
12217,1,-5.0,-7.5,0.0,0.0,0.0,0.0,0.0
12217,2,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
12217,3,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0
12217,4,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
12217,5,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
12217,6,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
12217,7,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
12217,8,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
12217,9,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
12217,10,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
12217,11,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0
12217,12,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0
12223,1,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0
12223,2,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0
12223,3,-6.0,-8.0,0.0,0.0,0.0,0.0,0.0
12223,4,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
12223,5,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
12223,6,0.0,-2.5,0.0,0.0,0.0,0.0,0.0
12223,7,0.0,-2.0,0.0,0.0,0.0,0.0,0.0
12223,8,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
12223,9,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0
12223,10,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0
12223,11,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
12223,12,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0
12244,1,-7.0,-6.0,0.0,0.0,0.0,0.0,0.0
12244,2,-9.0,-12.0,0.0,0.0,0.0,0.0,0.0
12244,3,-9.0,-12.0,0.0,0.0,0.0,0.0,0.0
12244,4,-8.0,-6.0,0.0,0.0,0.0,0.0,0.0
12244,5,-8.0,-7.0,0.0,0.0,0.0,0.0,0.0
12244,6,-7.0,-9.0,0.0,0.0,0.0,0.0,0.0
12244,7,-7.5,-16.0,0.0,0.0,0.0,0.0,0.0
12244,8,-7.0,-6.0,0.0,0.0,0.0,0.0,0.0
12244,9,-8.0,-10.0,0.0,0.0,0.0,0.0,0.0
12244,10,-7.0,-8.0,0.0,0.0,0.0,0.0,0.0
12244,11,-6.0,-10.0,0.0,0.0,0.0,0.0,0.0
12244,12,-5.0,-2.0,0.0,0.0,0.0,0.0,0.0
12250,5,1.5,-10.5,0.0,0.0,0.0,0.0,0.0
12250,6,2.0,-6.0,0.0,0.0,0.0,0.0,0.0
12250,7,6.0,-0.5,0.0,0.0,0.0,0.0,0.0
12250,8,1.0,-1.0,0.0,0.0,0.0,0.0,0.0
12250,9,4.0,0.0,0.0,0.0,0.0,0.0,0.0
12255,1,-8.0,-11.0,0.0,0.0,0.0,0.0,0.0
12255,2,-6.0,-8.0,0.0,0.0,0.0,0.0,0.0
12255,3,-9.0,-14.0,0.0,0.0,0.0,0.0,0.0
12255,4,-10.0,-12.0,0.0,0.0,0.0,0.0,0.0
12255,5,-8.0,-10.0,0.0,0.0,0.0,0.0,0.0
12255,6,-8.0,-7.0,0.0,0.0,0.0,0.0,0.0
12255,7,-8.0,-8.0,0.0,0.0,0.0,0.0,0.0
12255,8,-9.0,-9.0,0.0,0.0,0.0,0.0,0.0
12255,9,-10.0,-14.0,0.0,0.0,0.0,0.0,0.0
12255,10,-9.5,-10.0,0.0,0.0,0.0,0.0,0.0
12255,11,-10.0,-15.0,0.0,0.0,0.0,0.0,0.0
12255,12,-9.0,-18.0,0.0,0.0,0.0,0.0,0.0
12264,1,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
12264,2,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
12264,3,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
12264,4,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
12264,5,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
12264,6,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
12264,7,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
12264,8,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
12264,9,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
12264,10,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
12264,11,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
12264,12,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
12265,1,0.0,1.5,0.0,0.0,0.0,0.0,0.0
12265,2,-6.0,-11.5,0.0,0.0,0.0,0.0,0.0
12265,3,-2.5,-9.0,0.0,0.0,0.0,0.0,0.0
12265,4,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
12265,5,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0
12265,6,-2.0,-7.0,0.0,0.0,0.0,0.0,0.0
12265,7,0.0,-2.0,0.0,0.0,0.0,0.0,0.0
12265,8,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
12265,9,-5.0,-15.0,0.0,0.0,0.0,0.0,0.0
12265,10,-1.5,-7.0,0.0,0.0,0.0,0.0,0.0
12265,11,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0
12265,12,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
12266,1,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
12266,2,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
12266,3,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
12266,4,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
12266,5,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
12266,6,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0
12266,7,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0
12266,8,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0
12266,9,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
12266,10,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
12266,11,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
12266,12,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0
12278,1,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
12278,2,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0
12278,3,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
